cProfile Report - Quantum Level: tree_level
Configuration: wave_size=3072, simulations=5000
Performance: 93,061 sims/s
================================================================================
         19532 function calls (15046 primitive calls) in 0.052 seconds

   Ordered by: cumulative time
   List reduced from 233 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.001    0.000 /home/cosmosapjw/omoknuni_quantum/python/mcts/gpu/gpu_game_states.py:318(apply_moves)
       59    0.000    0.000    0.001    0.000 /home/cosmosapjw/venv/lib/python3.12/site-packages/torch/_utils.py:786(_get_current_device_index)
       25    0.000    0.000    0.000    0.000 /home/cosmosapjw/venv/lib/python3.12/site-packages/torch/cuda/__init__.py:1030(synchronize)
        4    0.000    0.000    0.000    0.000 /home/cosmosapjw/venv/lib/python3.12/site-packages/psutil-7.0.0-py3.12-linux-x86_64.egg/psutil/__init__.py:1009(cpu_percent)
       59    0.000    0.000    0.000    0.000 /home/cosmosapjw/venv/lib/python3.12/site-packages/torch/_utils.py:770(_get_device_attr)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.12/contextlib.py:141(__exit__)
       18    0.000    0.000    0.000    0.000 /home/cosmosapjw/venv/lib/python3.12/site-packages/torch/cuda/streams.py:179(record)
        9    0.000    0.000    0.000    0.000 /home/cosmosapjw/omoknuni_quantum/python/benchmark_mcts_profiler.py:178(end_timer)
     1190    0.000    0.000    0.000    0.000 {built-in method builtins.len}
     12/8    0.000    0.000    0.000    0.000 /home/cosmosapjw/venv/lib/python3.12/site-packages/psutil-7.0.0-py3.12-linux-x86_64.egg/psutil/_pslinux.py:1642(wrapper)
     5025    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
       28    0.000    0.000    0.000    0.000 {built-in method torch._C._cuda_memoryStats}
       28    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
     3437    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
        8    0.000    0.000    0.000    0.000 /home/cosmosapjw/venv/lib/python3.12/site-packages/psutil-7.0.0-py3.12-linux-x86_64.egg/psutil/_common.py:452(wrapper)
        4    0.000    0.000    0.000    0.000 /home/cosmosapjw/venv/lib/python3.12/site-packages/psutil-7.0.0-py3.12-linux-x86_64.egg/psutil/__init__.py:1964(virtual_memory)


