cProfile Report
Configuration: wave_size=1824, simulations=10000
Performance: 16,553 sims/s
================================================================================
         131852 function calls (97710 primitive calls) in 0.602 seconds

   Ordered by: cumulative time
   List reduced from 214 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.003    0.001    0.007    0.001 /home/cosmo/omoknuni_quantum/python/mcts/core/unified_mcts.py:459(_backup_batch)
       50    0.000    0.000    0.007    0.000 {built-in method builtins.next}
       50    0.000    0.000    0.007    0.000 /home/cosmo/omoknuni_quantum/python/mcts_comprehensive_profiler.py:186(timer)
       23    0.005    0.000    0.006    0.000 /home/cosmo/omoknuni_quantum/python/mcts/gpu/gpu_game_states.py:299(apply_moves)
       25    0.000    0.000    0.006    0.000 /usr/lib/python3.12/contextlib.py:141(__exit__)
       25    0.000    0.000    0.006    0.000 /home/cosmo/omoknuni_quantum/python/mcts_comprehensive_profiler.py:168(end_timer)
       73    0.006    0.000    0.006    0.000 {built-in method torch._C._cuda_synchronize}
        6    0.005    0.001    0.005    0.001 {built-in method torch.bincount}
       55    0.003    0.000    0.005    0.000 /home/cosmo/venv/lib/python3.12/site-packages/psutil/_pslinux.py:352(virtual_memory)
       55    0.000    0.000    0.004    0.000 /home/cosmo/venv/lib/python3.12/site-packages/psutil/_pslinux.py:1863(cpu_times)
      165    0.000    0.000    0.004    0.000 /home/cosmo/venv/lib/python3.12/site-packages/psutil/_common.py:765(open_binary)
      165    0.003    0.000    0.003    0.000 {built-in method _io.open}
       55    0.000    0.000    0.003    0.000 /home/cosmo/venv/lib/python3.12/site-packages/psutil/_pslinux.py:1701(_parse_stat_file)
       55    0.000    0.000    0.003    0.000 /home/cosmo/venv/lib/python3.12/site-packages/psutil/__init__.py:1113(memory_info)


